,id,title,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,imdb_votes,crew
70,ts12787,Code Geass: Lelouch of the Rebellion,2006,TV-14,24,"['scifi', 'action', 'animation', 'drama', 'war', 'thriller']",['JP'],3.0,8.7,62367.0,"['Jun Fukuyama 395 ACTOR', 'Takahiro Sakurai 138 ACTOR', 'Yukana 461 ACTOR', 'Ami Koshimizu 4309 ACTOR']"
71,ts35155,Gurren Lagann,2007,TV-14,24,"['action', 'scifi', 'animation', 'comedy', 'drama']",['JP'],1.0,8.3,17024.0,"['Marina Inoue 39331 ACTOR', 'Kiyoyuki Yanada 10931 ACTOR', 'Michiko Neya 39333 ACTOR', 'Mitsuki Saiga 137996 ACTOR', 'Nobuyuki Hiyama 7440 ACTOR', 'Katsuyuki Konishi 382 ACTOR', 'Takako Honda 39337 ACTOR', 'Takashi Kondo 397340 ACTOR', 'Tetsuya Kakihara 39330 ACTOR', 'Yukari Fukui 39332 ACTOR', 'Takaya Kamikawa 46988 ACTOR', 'Takako Honda 39337 ACTOR', 'Shizuka Itoh 39335 ACTOR', 'Kisho Taniyama 453970 ACTOR', 'Kana Ueda 39339 ACTOR', 'Kana Asumi 96676 ACTOR', 'Daiki Nakamura 39336 ACTOR', 'Haruhi Nanao 10868 ACTOR', 'Masaya Onosaka 40662 ACTOR', 'Takahiro Mizushima 123 ACTOR', 'Rina Sato 4607 ACTOR', 'Gou Shinomiya 35881 ACTOR', 'Daisuke Kirii 85789 ACTOR', 'Kiyoshi Kawakubo 39338 ACTOR', 'Takafumi Kawakami 85792 ACTOR', 'Akio Suyama 39334 ACTOR']"
72,ts15986,Dead Set,2008,TV-MA,141,"['scifi', 'reality', 'thriller', 'comedy', 'drama', 'horror', 'european']",['GB'],1.0,7.6,19812.0,"['Kevin Eldon 29975 ACTOR', 'Beth Cordingly 114116 ACTOR', 'Warren Brown 29943 ACTOR', 'Riz Ahmed 18756 ACTOR', 'Elyes Gabel 1713 ACTOR', 'Liz May Brice 590676 ACTOR', 'Adam Deacon 54141 ACTOR', 'Kathleen McDermott 110238 ACTOR', 'Shelley Conn 39796 ACTOR', 'Andy Nyman 937 ACTOR', 'Jaime Winstone 55265 ACTOR', 'Davina McCall 120916 ACTOR', 'Chizzy Akudolu 142915 ACTOR', 'Raj Ghatak 39387 ACTOR', 'Yann Demange 82577 DIRECTOR']"
73,ts22318,Winx Club,2004,TV-G,23,"['animation', 'action', 'comedy', 'family', 'fantasy', 'thriller', 'european']",['IT'],8.0,6.2,6700.0,"['Abigail Cowen 860273 ACTOR', 'Hannah van der Westhuysen 331808 ACTOR', 'Precious Mustapha 1156312 ACTOR', 'Elisha Applebaum 239999 ACTOR', 'Eliot Salt 1275303 ACTOR', 'Danny Griffin 1052851 ACTOR', 'Sadie Soverall 1075158 ACTOR', 'Robert James-Collier 84828 ACTOR', 'Eve Best 10315 ACTOR', 'Theo Graham 1321898 ACTOR', 'Alex MacQueen 13170 ACTOR']"
74,ts30356,Octonauts,2010,TV-Y,15,"['action', 'animation', 'comedy', 'family']",['GB'],7.0,7.6,1083.0,"['Keith Wickham 55319 ACTOR', 'Simon Greenall 58204 ACTOR', 'Jo Wyatt 87165 ACTOR', 'Rob Rackstraw 378136 ACTOR', 'Blair Simmons 1532066 DIRECTOR', '블레어 시몬스 2172694 DIRECTOR']"
75,ts32186,Sonic X,2003,TV-Y7,21,"['family', 'animation', 'action', 'comedy', 'drama', 'thriller', 'fantasy', 'scifi']",['JP'],3.0,6.2,4709.0,"[""Jun'ichi Kanemaru 97177 ACTOR"", 'Sanae Kobayashi 96476 ACTOR', 'Taeko Kawata 367131 ACTOR', 'Nobutoshi Canna 86003 ACTOR', 'Sayaka Aoki 96463 ACTOR', 'Etsuko Kozakura 99190 ACTOR', 'Koji Yusa 378 ACTOR', 'Rumi Ochiai 99191 ACTOR', 'Ryo Hirohashi 92704 ACTOR', 'Bin Shimada 39707 ACTOR', 'Chikao Ohtsuka 11379 ACTOR', 'Jouji Nakata 60773 ACTOR', 'Ken Narita 345 ACTOR', 'Kujira 88322 ACTOR', 'Sōichirō Tanaka 99192 ACTOR', 'Yukari Hikida 99193 ACTOR', 'Hiroomi Sugino 99194 ACTOR', 'Jennifer Douillard 2429430 ACTOR', 'Ryan Drummond 1752363 ACTOR', 'David Humphrey 1876922 ACTOR', 'Lani Minella 27725 ACTOR', 'Mike Pollock 95354 ACTOR', 'Scott Dreier 734030 ACTOR', 'William Corkery 111088 ACTOR', 'Corey Bringas 2430669 ACTOR', 'Danny Cooksey 24952 ACTOR', 'Jon St. John 1971998 ACTOR', 'Amy Birnbaum 99195 ACTOR', 'Amy Palant 99196 ACTOR', 'Jason Griffith 87610 ACTOR', 'James Carter Cathcart 1022457 ACTOR']"
76,ts21706,H2O: Just Add Water,2006,TV-PG,25,"['scifi', 'drama', 'family', 'fantasy']",['AU'],3.0,7.2,15179.0,"['Phoebe Tonkin 72716 ACTOR', 'Cariba Heine 72717 ACTOR', 'Indiana Evans 31083 ACTOR', 'Luke Mitchell 86134 ACTOR', 'Burgess Abernethy 86132 ACTOR']"
77,ts24028,Still Game,2002,TV-14,29,"['comedy', 'european']",['GB'],9.0,8.9,7689.0,"['Ford Kiernan 86802 ACTOR', 'Greg Hemphill 170376 ACTOR', 'Paul Riley 727787 ACTOR', 'Jane McCarry 727786 ACTOR', 'Sanjeev Kohli 107375 ACTOR', 'Gavin Mitchell 317847 ACTOR', 'Mark Cox 107380 ACTOR']"
78,ts21740,Black Butler,2008,TV-MA,25,"['scifi', 'animation', 'drama', 'thriller', 'comedy', 'fantasy', 'action', 'horror', 'crime']",['JP'],3.0,8.2,1877.0,"['Maaya Sakamoto 30771 ACTOR', 'Daisuke Ono 132 ACTOR', 'Jun Fukuyama 395 ACTOR', 'Junichi Suwabe 30778 ACTOR', 'Yukari Tamura 106872 ACTOR', 'Yuki Kaji 11283 ACTOR', 'Hisayoshi Suganuma 11402 ACTOR', 'Koji Yusa 378 ACTOR', 'Emiri Kato 209 ACTOR', 'Shunji Fujimura 42878 ACTOR', 'Akiko Yajima 123602 ACTOR', 'Hiroki Touchi 36372 ACTOR', 'Romi Park 388 ACTOR', 'Noriaki Sugiyama 3978 ACTOR', 'Satoshi Hino 57653 ACTOR', 'Takafumi Yamaguchi 94625 ACTOR', 'Yutaka Aoyama 94626 ACTOR', 'Hiroki Yasumoto 35876 ACTOR', 'Shinnosuke Tachibana 143 ACTOR']"
79,ts687,The 4400,2004,TV-14,44,"['drama', 'scifi', 'thriller']",['US'],4.0,7.3,45249.0,"['Jacqueline McKenzie 63027 ACTOR', 'Joel Gretsch 10106 ACTOR', 'Patrick John Flueger 14337 ACTOR', 'Megalyn Echikunwoke 8740 ACTOR', 'Chad Faust 64881 ACTOR', 'Billy Campbell 30299 ACTOR', 'Jenni Baird 75978 ACTOR', 'Conchita Campbell 86653 ACTOR']"
80,ts31514,Strawberry Shortcake,2003,TV-Y,23,"['animation', 'family']",['US'],4.0,7.0,13.0,"['Sarah Heinke 171511 ACTOR', 'Rachel Ware 404228 ACTOR', 'Anna Jordan 730214 ACTOR', 'Samantha Triba 404229 ACTOR', 'James Street 445047 ACTOR', 'DeJare Barfield 404230 ACTOR', 'Nils Haaland 407752 ACTOR']"
81,ts33559,Shaun the Sheep,2007,TV-G,7,"['animation', 'comedy', 'family', 'european']",['GB'],6.0,8.1,28.0,
82,ts26322,Toradora!,2008,TV-14,30,"['animation', 'comedy', 'drama', 'romance']",['JP'],2.0,8.0,14828.0,"['Rie Kugimiya 145 ACTOR', 'Yui Horie 5173 ACTOR', 'Hiroyuki Yoshino 85709 ACTOR', 'Eri Kitamura 4276 ACTOR', 'Hirofumi Nojima 91893 ACTOR', 'Ai Nonaka 174404 ACTOR', 'Kazuyuki Okitsu 100138 ACTOR', 'Junji Majima 3737 ACTOR', 'Yuko Kaida 142 ACTOR', 'Rie Tanaka 122 ACTOR', 'Sayaka Ohara 10869 ACTOR', 'Kana Asumi 96676 ACTOR']"
83,ts12815,Big Time Rush,2009,TV-G,25,"['family', 'comedy']",['US'],4.0,6.3,12288.0,"['Kendall Schmidt 65049 ACTOR', 'Logan Henderson 65050 ACTOR', 'James Maslow 62228 ACTOR', 'Carlos PenaVega 33093 ACTOR', 'Stephen Kramer Glickman 37911 ACTOR', 'Ciara Bravo 65051 ACTOR', 'Tanya Chisholm 53523 ACTOR']"
84,ts23752,Midnight Diner,2009,TV-MA,27,"['drama', 'comedy']",['JP'],5.0,8.6,2256.0,"['Kaoru Kobayashi 75700 ACTOR', 'Yutaka Matsushige 53340 ACTOR', 'Toshiki Ayata 244408 ACTOR', 'Mansaku Fuwa 275535 ACTOR', 'Shohei Uno 184682 ACTOR']"
85,ts21421,Pocoyo,2005,TV-G,11,"['animation', 'family', 'comedy', 'european']","['GB', 'ES']",4.0,3.9,93.0,"['Stephen Fry 4523 ACTOR', 'Alex Marty 94572 ACTOR', 'Montana Smedley 94573 ACTOR', 'Courtney Webb 94576 ACTOR']"
86,ts22005,Total Drama Island,2007,TV-PG,23,"['war', 'reality', 'animation', 'action', 'comedy', 'drama', 'family']",['CA'],6.0,7.3,10886.0,"['Clé Bennett 113491 ACTOR', 'Christian Potenza 22611 ACTOR', 'Emilie-Claire Barlow 101813 ACTOR', 'Carter Hayden 436847 ACTOR', 'Katie Crown 38471 ACTOR', 'Adam Greydon Reid 10603 ACTOR', 'Drew Nelson 259608 ACTOR', 'Novie Edwards 101817 ACTOR', 'Brian Froud 101818 ACTOR', 'Lauren Lipson 101819 ACTOR', 'Kristin Fairlie 101820 ACTOR', 'Scott McCord 82452 ACTOR', 'Julia Chantrey 79053 ACTOR', 'Dan Petronijevic 51931 ACTOR', 'Sarah Gadon 5063 ACTOR', 'Joe Jonas 33106 ACTOR', 'Rachel Wilson 57121 ACTOR', 'Stephanie Mills 98961 ACTOR', 'Beetlejuice 59998 ACTOR']"
87,ts20398,Kath & Kim,2002,,24,['comedy'],['AU'],4.0,8.3,4261.0,"['Magda Szubanski 10807 ACTOR', 'Glenn Robbins 59121 ACTOR', 'Jane Turner 97135 ACTOR', 'Peter Rowsthorn 40540 ACTOR', 'Gina Riley 97136 ACTOR']"
88,ts20544,Ouran High School Host Club,2006,TV-14,23,"['comedy', 'drama', 'animation', 'romance']",['JP'],1.0,8.2,9929.0,"['Maaya Sakamoto 30771 ACTOR', 'Mamoru Miyano 85702 ACTOR', 'Ayaka Saito 86142 ACTOR', 'Kenichi Suzumura 12360 ACTOR', 'Masaya Matsukaze 102209 ACTOR', 'Daisuke Kirii 85789 ACTOR', 'Yoshinori Fujita 86144 ACTOR', 'Takuya Igarashi 277708 DIRECTOR']"
89,ts23835,Masha and the Bear,2009,TV-Y,7,"['family', 'action', 'animation', 'comedy']",['RU'],5.0,7.5,3169.0,"['Boris Kutnevich 85567 ACTOR', 'Yulia Zunikova 1638073 ACTOR']"
90,ts30288,Mobile Suit Gundam Unicorn,2010,TV-14,36,"['scifi', 'animation', 'action', 'drama', 'war']",['JP'],2.0,7.8,1291.0,"['Yutaka Aoyama 94626 ACTOR', 'Yuichi Nakamura 85543 ACTOR', 'Ayumi Fujimura 314 ACTOR', 'Daisuke Namikawa 11377 ACTOR', 'Koki Uchiyama 12003 ACTOR', 'Shuuichi Ikeda 97338 ACTOR', 'Yuko Kaida 142 ACTOR', 'Anri Katsu 4617 ACTOR', 'Haruka Tomatsu 11288 ACTOR', 'Hideaki Tezuka 274111 ACTOR', 'Hiro Shimono 97171 ACTOR', 'Hiroki Touchi 36372 ACTOR', 'Hiroki Yasumoto 35876 ACTOR', 'Ichirō Nagai 26770 ACTOR', 'Ken Narita 345 ACTOR', 'Kenta Miyake 36375 ACTOR', 'Megumi Toyoguchi 313 ACTOR', 'Misa Watanabe 100232 ACTOR', 'Rikiya Koyama 10894 ACTOR', 'Ryo Hirohashi 92704 ACTOR', 'Shinji Ogawa 296871 ACTOR', 'Takayuki Sugo 97176 ACTOR', 'Tetsuya Kakihara 39330 ACTOR', 'Wataru Takagi 123493 ACTOR', 'Kazuhiro Furuhashi 138262 DIRECTOR']"
91,ts38159,Wakfu,2008,TV-Y7,22,"['action', 'scifi', 'family', 'fantasy', 'animation', 'european']",['FR'],3.0,8.1,1497.0,"['Thomas Guitard 759646 ACTOR', 'Geneviève Doang 759647 ACTOR', 'Patrick Béthune 695043 ACTOR', 'Dorothée Pousséo 111651 ACTOR', 'Fanny Bloc 636089 ACTOR', 'Adeline Chetail 695461 ACTOR', 'Fabrice Nzinzi 1435864 DIRECTOR']"
92,ts25765,Vampire Knight,2008,TV-14,25,"['animation', 'drama', 'action', 'scifi', 'thriller', 'fantasy', 'horror', 'romance']",['JP'],2.0,7.3,5245.0,"['Daisuke Kishio 11406 ACTOR', 'Yui Horie 5173 ACTOR', 'Mamoru Miyano 85702 ACTOR', 'Junichi Suwabe 30778 ACTOR', 'Junko Minagawa 96679 ACTOR', 'Eri Kitamura 4276 ACTOR', 'Fumiko Orikasa 35983 ACTOR', 'Hiroki Yasumoto 35876 ACTOR', 'Hirofumi Nojima 91893 ACTOR', 'Jun Fukuyama 395 ACTOR', 'Susumu Chiba 42369 ACTOR', 'Risa Mizuno 29696 ACTOR', 'Mai Nakahara 246 ACTOR', 'Mamoru Miyano 85702 ACTOR', 'Soichiro Hoshi 100591 ACTOR', 'Hozumi Goda 322008 ACTOR', 'Mariko Kouda 175516 ACTOR', 'Koji Ishii 135601 ACTOR', 'Tarusuke Shingaki 39915 ACTOR', 'Takahiro Matsukawa 101543 ACTOR', 'Risa Mizuno 29696 ACTOR', 'Keiko Sonoda 101544 ACTOR']"
93,ts21688,Boys Over Flowers,2009,TV-14,64,"['comedy', 'drama', 'romance']",['KR'],1.0,7.9,11902.0,"['Koo Hye-sun 95701 ACTOR', 'Lee Min-ho\xa0 95703 ACTOR', 'Kim Hyun-joong 95702 ACTOR', 'Kim Bum 36790 ACTOR', 'Kim Joon 95704 ACTOR', 'Kim So-eun 95705 ACTOR', 'Lee Hye-young 95706 ACTOR', 'Park Ji-bin 95707 ACTOR', 'Im Ye-jin 95708 ACTOR', 'Jung Ho-bin 75397 ACTOR', 'Lee Si-young 95709 ACTOR', 'Park Soo-jin 95710 ACTOR', 'Ahn Suk-hwan 88187 ACTOR', 'Min Young-won 95711 ACTOR', 'Nam Da-reum 44205 ACTOR', 'Jang Ja-yeon 1390612 ACTOR', 'Jun Ki Sang 1093450 DIRECTOR']"
94,ts20535,The Garfield Show,2009,TV-G,17,"['animation', 'comedy', 'family', 'european']",['US'],5.0,5.4,2578.0,"['Jason Marsden 525 ACTOR', 'Frank Welker 529 ACTOR', 'Gregg Berger 37544 ACTOR', 'Wally Wingert 85439 ACTOR', 'Julie Payne 30748 ACTOR', 'Audrey Wasilewski 8004 ACTOR']"
95,ts1893,Ben & Holly's Little Kingdom,2009,TV-G,14,"['animation', 'comedy', 'family', 'fantasy', 'european']",['GB'],3.0,7.4,1261.0,"['Sian Taylor 130447 ACTOR', 'Preston Nyman 130445 ACTOR', 'David Graham 91803 ACTOR', 'Sarah Ann Kennedy 91804 ACTOR', 'Ian Puleston-Davies 101000 ACTOR', 'Sara Crowe 82045 ACTOR', 'Jonny Butler 130440 ACTOR', 'Judy Flynn 130441 ACTOR', 'Oliver May 130442 ACTOR', 'Lucy Moss 130443 ACTOR', 'Stanley Nickless 130444 ACTOR', 'Zara Siddiqi 130446 ACTOR', 'John Sparkes 58200 ACTOR']"
96,ts12701,Code Lyoko,2003,TV-G,24,"['action', 'animation', 'comedy', 'thriller', 'scifi', 'family', 'romance', 'fantasy']",['FR'],5.0,7.3,5165.0,"['Sophie Landresse 427204 ACTOR', 'Raphaëlle Lubansu 427205 ACTOR', 'Géraldine Frippiat 427207 ACTOR', 'Marie-Line Landerwijn 427206 ACTOR', 'Mathieu Moreau 389110 ACTOR', 'Raphaëlle Lubansu 427205 ACTOR', 'Jérome Mouscadet 280220 DIRECTOR']"
97,ts121176,DreamWorks Shrek's Swamp Stories,2010,TV-PG,24,"['comedy', 'family', 'fantasy', 'horror', 'music', 'animation', 'scifi']",['US'],1.0,6.5,346.0,"['Mike Myers 3691 ACTOR', 'Dean Edwards 135134 ACTOR', 'Cameron Diaz 5659 ACTOR', 'Antonio Banderas 931 ACTOR', 'Cody Cameron 5663 ACTOR', 'Conrad Vernon 5665 ACTOR', 'Aron Warner 5672 ACTOR', 'Sean Bishop 47010 ACTOR']"
98,ts20526,The Game,2006,TV-14,22,"['drama', 'comedy', 'romance', 'sport']",['US'],10.0,6.6,4449.0,"['Coby Bell 90948 ACTOR', 'Brittany Daniel 409 ACTOR', 'Wendy Raquel Robinson 40560 ACTOR', 'Hosea Chanchez 269032 ACTOR', 'Lauren London 34971 ACTOR', 'Brandy Norwood 24450 ACTOR', 'Jay Ellis 25864 ACTOR']"
99,ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),2009,TV-MA,55,"['comedy', 'documentation']",['US'],1.0,8.1,1768.0,"['Graham Chapman 11472 ACTOR', 'John Cleese 1549 ACTOR', 'Michael Palin 11476 ACTOR', 'Eric Idle 11474 ACTOR', 'Terry Gilliam 11473 ACTOR', 'Terry Jones 11475 ACTOR', 'Carol Cleveland 11478 ACTOR']"
100,ts31593,Pororo the Little Penguin,2003,,9,"['scifi', 'family', 'animation', 'action']",['KR'],7.0,6.3,91.0,"['Lee Sun 48872 ACTOR', 'Hong So-young 204805 ACTOR', 'Lee Mi-ja 48871 ACTOR', 'Ham Su-jung 48868 ACTOR', 'Koo Ja-hyoung 120581 ACTOR', 'Jung Mi-sook 204807 ACTOR', 'Kim Hwan-jin 48870 ACTOR', 'Kim Seo-yeong 204806 ACTOR']"
101,ts27459,The Legend of Bruce Lee,2008,,45,"['action', 'drama']",['CN'],1.0,7.0,1422.0,"['Danny Chan Kwok-kwan 26019 ACTOR', 'Luoyong Wang 181680 ACTOR', 'Akasha Banks Villalobos 195464 ACTOR', 'Michelle Misty Lang 378685 ACTOR', 'Gary Daniels 8573 ACTOR', 'Michael Jai White 32879 ACTOR', 'Ray Park 4912 ACTOR', 'Kou Zhenhai 311872 ACTOR', 'Li Bingyuan 116571 ACTOR', 'Yu Cheng-Hui 62755 ACTOR', 'Bian Xiaoxiao 1073397 ACTOR', 'Li Ning 209717 ACTOR', 'Liu Tengyuan 1687963 ACTOR', 'Li Wen Qi 378686 DIRECTOR']"
102,ts3666,Den-noh Coil,2007,TV-Y7,25,"['scifi', 'animation', 'comedy', 'drama']",['JP'],1.0,7.8,881.0,"['Junko Noda 130026 ACTOR', 'Sachiko Kojima 97292 ACTOR', 'Yumiko Kobayashi 96383 ACTOR', 'Houko Kuwashima 87192 ACTOR', 'Akiko Yajima 123602 ACTOR', 'Mayumi Yamaguchi 123543 ACTOR', 'Yusuke Numata 103343 ACTOR', 'Romi Park 388 ACTOR', 'Fumiko Orikasa 35983 ACTOR', 'Aiko Hibi 126742 ACTOR', 'Daisuke Kishio 11406 ACTOR', 'Kikumi Umeda 247324 ACTOR', 'Koji Yusa 378 ACTOR', 'Reiko Suzuki 174528 ACTOR', 'Rie Saitou 99935 ACTOR', 'Tomohisa Aso 280848 ACTOR', 'Daisuke Gôri 61029 ACTOR', 'Kyôko Dônowaki 459312 ACTOR', 'Mai Aizawa 94468 ACTOR', 'Mitsuo Iso 840720 DIRECTOR']"
103,ts42914,Zig and Sharko,2010,,9,"['comedy', 'romance', 'action', 'animation', 'family', 'fantasy', 'european']",['FR'],3.0,6.8,671.0,
104,ts21967,Johnny Test,2005,TV-Y7,18,"['animation', 'comedy', 'drama', 'family', 'scifi', 'action']","['CA', 'US']",6.0,5.1,8322.0,"['James Arnold Taylor 18054 ACTOR', 'Maryke Hendrikse 65216 ACTOR', 'Ashleigh Ball 34837 ACTOR', 'Lee Tockar 1076 ACTOR', 'Ian James Corlett 24532 ACTOR', 'Kathleen Barr 10874 ACTOR', 'Trevor Devall 3533 ACTOR', 'Scott McNeil 34967 ACTOR', 'Bill Mondy 23603 ACTOR']"
105,ts14102,Bo on the Go!,2007,,22,['animation'],['CA'],4.0,4.2,123.0,
106,ts20358,Half & Half,2002,TV-14,21,['comedy'],['US'],4.0,7.0,1860.0,"['Rachel True 39514 ACTOR', 'Essence Atkins 161 ACTOR', 'Telma Hopkins 165 ACTOR', 'Valarie Pettiford 45586 ACTOR', 'Chico Benymon 104897 ACTOR', 'Alec Mapa 9367 ACTOR']"
107,ts74931,Kung Fu Panda Awesome Secrets,2008,TV-PG,32,"['action', 'animation', 'comedy', 'family']",['US'],1.0,7.1,59.0,
108,ts17028,Dinosaur King,2007,,20,"['action', 'animation', 'scifi', 'comedy', 'family', 'western']",['JP'],2.0,5.6,737.0,['Tetsuo Goto 104926 ACTOR']
109,ts67595,El Escamoso,2001,TV-14,48,"['drama', 'comedy']",['CO'],1.0,7.5,325.0,"['Miguel Varoni 50878 ACTOR', 'Aura Helena Prada 1528381 ACTOR', 'Sandra Reyes 167859 ACTOR', 'Jairo Camargo 110331 ACTOR', 'Fernando Solórzano 173006 ACTOR', 'Andrea Guzmán 210415 ACTOR', 'Diego Ramos 98190 ACTOR']"
110,ts52849,Horrid Henry,2006,,13,"['animation', 'comedy', 'family', 'music', 'fantasy', 'european']",['GB'],5.0,6.3,944.0,"['Lizzie Waterworth 114691 ACTOR', 'Wayne Forester 364318 ACTOR', 'Tamsin Heatley 599790 ACTOR', 'Dave Unwin 430849 DIRECTOR']"
111,ts72322,The Mafia Dolls,2009,TV-14,43,"['drama', 'action']",['CO'],2.0,6.6,293.0,"['Andrea Gómez 861061 ACTOR', 'Yuly Ferreira Angarita 861060 ACTOR', 'Alejandra Sandoval 861059 ACTOR', 'Katherine Escobar 861058 ACTOR', 'Fernando Solórzano 173006 ACTOR', 'Angelica Blandon 240093 ACTOR', 'Amparo Grisales 430018 ACTOR']"
112,ts63295,Vientos de agua,2006,TV-MA,73,['drama'],"['AR', 'ES']",1.0,8.8,1051.0,"['Caterina Murino 3552 ACTOR', 'Ernesto Alterio 54852 ACTOR', 'Héctor Alterio 47365 ACTOR', 'Francesca Trentacarlini 2249413 ACTOR', 'Pablo Rago 81017 ACTOR', 'Marta Etura 1098131 ACTOR', 'Angie Cepeda 48822 ACTOR', 'Giulia Michelini 140199 ACTOR', 'Claudia Fontán 74917 ACTOR']"
113,ts23319,Timmy Time,2009,TV-Y,14,"['animation', 'comedy', 'family', 'fantasy', 'european']",['GB'],3.0,6.9,1111.0,"['Kate Harbour 590684 ACTOR', 'Justin Fletcher 58199 ACTOR']"
114,ts21695,Iris,2009,TV-14,61,"['action', 'drama', 'comedy', 'reality', 'romance', 'thriller']",['KR'],2.0,7.8,1951.0,"['Kim Yeong-cheol 72775 ACTOR', 'Im Soo-hyang 367004 ACTOR', 'Lee Joon 82682 ACTOR', 'Yoon Soy 75395 ACTOR', 'Baek Sung-hyun 6170 ACTOR', 'David Lee McInnis 100706 ACTOR', 'Jang Hyuk 62084 ACTOR', 'Lee Da-hae 101831 ACTOR', 'Oh Yeon-soo 106123 ACTOR', 'Yoon Doo-joon 98238 ACTOR', 'Kim Seung-woo 101834 ACTOR', 'Lee Jeong-kil 95602 ACTOR', 'Yoon Joo-sang 110152 ACTOR', 'Lee Bo-hee 108871 ACTOR']"
115,ts56589,Tayo the Little Bus,2010,TV-Y,11,"['animation', 'comedy', 'family']",['KR'],6.0,5.3,158.0,
116,ts21664,One on One,2001,TV-14,20,['comedy'],['US'],5.0,7.0,2323.0,"['Kyla Pratt 36320 ACTOR', 'Sicily 278282 ACTOR', 'Kelly Perine 54730 ACTOR', ""Robert Ri'chard 21529 ACTOR""]"
117,ts37200,Trotro,2004,TV-G,3,"['animation', 'family', 'european']",['FR'],2.0,6.3,122.0,"['Florine Orphelin 777586 ACTOR', 'Caroline Combes 348734 ACTOR']"
118,ts98353,DreamWorks Spooky Stories,2009,TV-PG,26,['animation'],['US'],1.0,6.2,19.0,
119,ts44663,Oscar's Oasis,2010,TV-Y,9,"['animation', 'comedy', 'european']",['FR'],1.0,7.4,586.0,"['Jang Dong-yoon 603504 ACTOR', 'Seol In-a 635118 ACTOR', 'Choo Young-woo 1778205 ACTOR']"
120,ts98316,Edge of the Universe,2002,TV-G,49,['documentation'],['GB'],1.0,7.2,208.0,['John Hurt 4824 ACTOR']
121,ts98252,Dreamworks Happy Holidays from Madagascar,2005,TV-PG,31,"['animation', 'comedy', 'family']",['US'],1.0,6.5,97.0,"['Tom McGrath 9240 ACTOR', 'John DiMaggio 1950 ACTOR', 'David Schwimmer 9232 ACTOR', 'Andy Richter 22676 ACTOR', 'Chris Miller 5664 ACTOR', 'Ben Stiller 8709 ACTOR', 'Jada Pinkett Smith 916 ACTOR', 'Carl Reiner 6306 ACTOR', 'Christopher Knights 47007 ACTOR', 'Chris Rock 9233 ACTOR', 'Cedric the Entertainer 4678 ACTOR']"
122,ts13411,Cocaine,2005,TV-14,49,"['documentation', 'european']",['US'],1.0,7.1,61.0,
123,ts1464,The Cartel,2008,TV-MA,44,"['action', 'drama', 'crime', 'thriller', 'comedy']",['CO'],2.0,8.0,774.0,
124,ts34414,Nuevo Rico Nuevo Pobre,2007,TV-MA,44,['comedy'],['CO'],1.0,7.1,211.0,"['Martín Karpan 110329 ACTOR', 'Jhon Álex Toro 1399943 ACTOR', 'Carolina Acevedo 331622 ACTOR', 'Andrés Toro 725690 ACTOR', 'Andrea Nocetti 2319051 ACTOR', 'María Cecilia Botero 1320883 ACTOR', 'Hugo Gómez 489835 ACTOR', 'Herbert King 930856 ACTOR', 'Mauricio Vélez 2319209 ACTOR', 'Diana Neira 736839 ACTOR', 'Isabel Cristina Estrada 2319050 ACTOR', 'Rosemary Bohórquez 2027893 ACTOR', 'Jimmy Vázquez 2319233 ACTOR', 'Sain Castro 418226 ACTOR', 'Norma Nivia 930844 ACTOR', 'Caterin Escobar 661687 ACTOR']"
125,ts29199,Monty Python's Personal Best,2006,TV-PG,56,"['comedy', 'animation']","['US', 'GB']",1.0,7.9,441.0,"['Graham Chapman 11472 ACTOR', 'John Cleese 1549 ACTOR', 'Michael Palin 11476 ACTOR', 'Terry Jones 11475 ACTOR', 'Eric Idle 11474 ACTOR', 'Terry Gilliam 11473 ACTOR']"
126,ts18653,Chhota Bheem,2008,,22,"['animation', 'action', 'comedy']",['IN'],12.0,4.1,885.0,"['Sonal Kaushal 1157881 ACTOR', 'Pinky Rajput 1157860 ACTOR', 'Julie Tejwani 1157864 ACTOR', 'Rajesh Kava 1157862 ACTOR', 'Shailey Dubey 1157816 ACTOR', 'Vatsal Dubey 1157814 ACTOR', 'Rupa Bhimani 1157812 ACTOR', 'Jigna Bhardwaj 1157813 ACTOR', 'Sabina Malik Mausam 1157815 ACTOR', 'Rajiv Chilaka 304814 DIRECTOR']"
127,ts4866,Fated to Love You,2008,TV-G,67,"['comedy', 'family', 'drama', 'romance']",['TW'],1.0,7.4,476.0,"['Ethan Juan 60416 ACTOR', 'Joe Chen 116402 ACTOR', 'Baron Chen 367188 ACTOR', 'Bianca Bai 194827 ACTOR', 'Lin Mei-shiu 128160 ACTOR', 'Chen Ming Zhang 2066574 DIRECTOR']"
128,ts137477,Behind Enemy Lines,2001,TV-14,49,['drama'],['US'],1.0,7.2,43.0,
129,ts204466,Pecados capitales,2002,TV-MA,0,"['romance', 'comedy', 'drama']",['CO'],1.0,8.5,195.0,
130,ts74928,Einsatzgruppen: The Nazi Death Squads,2009,TV-14,44,"['documentation', 'history', 'war', 'european']",['FR'],1.0,7.6,622.0,['Michaël Prazan 162963 DIRECTOR']
