,Unnamed: 0,id,title,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score
967,967,ts83663,A Taiwanese Tale of Two Cities,2018,,69,['drama'],['TW'],2.0,6.1
968,968,ts231159,Learning Songs by Little Baby Bum: Nursery Rhyme Friends,2017,TV-Y,30,"['animation', 'family', 'music']",[],1.0,4.2
969,969,ts81857,Club de Cuervos Presents: The Ballad of Hugo Sánchez,2018,TV-MA,33,"['comedy', 'drama']",['MX'],1.0,6.5
970,970,ts272185,Running Man,2017,,11,"['comedy', 'animation']",['KR'],1.0,8.5
971,971,ts82564,Jimmy: The True Story of a True Idiot,2018,TV-MA,46,"['drama', 'comedy']",['JP'],1.0,6.8
972,972,ts81632,A House of Blocks,2017,TV-MA,85,"['drama', 'horror']",['TW'],1.0,2.3
973,973,ts113031,Droppin' Cash: Los Angeles,2018,TV-MA,23,['reality'],[],2.0,3.4
974,974,ts236619,Loo Loo Kids Johny & Friends Musical Adventure,2018,TV-Y,3,[],['US'],1.0,
975,975,ts83025,Baby Ballroom,2017,,45,['documentation'],[],2.0,7.7
976,976,ts87591,Justice: Qalb Al Adala,2017,TV-14,42,"['drama', 'crime']",['US'],1.0,5.4
977,977,ts58061,Memories of Love,2018,TV-PG,44,"['drama', 'romance']",['CN'],1.0,5.7
978,978,ts75320,A Boy Named Flora A,2017,TV-MA,89,"['drama', 'comedy']",['TW'],2.0,7.9
979,979,ts119220,The Hollywood Masters,2017,TV-MA,34,['documentation'],['US'],3.0,7.2
980,980,ts104093,Dance & Sing With True,2018,,2,"['family', 'animation']",['CA'],1.0,6.4
981,981,ts82887,The Could've-Gone-All-the-Way Committee,2018,TV-14,24,"['comedy', 'drama']",['JP'],1.0,6.8
982,982,ts83407,Follow This,2018,TV-MA,18,['documentation'],['US'],3.0,4.9
983,983,ts86360,Pretty Man,2018,TV-14,35,['family'],['CN'],2.0,
984,984,ts81828,True: Wonderful Wishes,2018,TV-Y,24,['animation'],['US'],1.0,
985,985,ts55735,The Perfect Match,2017,TV-14,44,"['drama', 'comedy']",['TW'],1.0,
986,986,ts80859,Here to Heart,2018,TV-14,45,"['drama', 'romance']",['CN'],1.0,7.5
987,987,ts81827,True: Magical Friends,2018,TV-Y,24,['animation'],['US'],1.0,
988,988,ts229123,Little Singham,2018,,12,"['animation', 'action']",['IN'],2.0,3.5
989,989,ts78444,Luna Petunia Return to Amazia,2018,TV-Y,24,['animation'],['US'],2.0,4.8
990,990,ts84555,The Unknown Hitman: The Story of El Cholo Adrián,2017,TV-MA,50,"['action', 'crime']",['MX'],2.0,6.6
991,991,ts54112,Life Plan A and B,2017,TV-PG,80,['drama'],['TW'],1.0,7.8
992,992,ts80445,The Honeymoon Stand Up Special,2018,,32,['comedy'],[],1.0,6.8
993,993,ts82591,Spiritual House,2017,TV-PG,41,[],['JP'],1.0,
994,994,ts250172,Afronta!,2017,TV-PG,14,['documentation'],['BR'],1.0,7.4
995,995,ts97584,Highland: Thailand's Marijuana Awakening,2017,TV-MA,20,['documentation'],['US'],1.0,6.2
996,996,ts76645,The Umbrella Academy,2019,TV-14,50,"['comedy', 'drama', 'fantasy', 'scifi', 'action']",['US'],3.0,8.0
997,997,ts216746,The Secret of Skinwalker Ranch,2020,TV-PG,42,"['horror', 'reality', 'thriller', 'documentation']",['US'],3.0,6.0
998,998,ts89840,Virgin River,2019,TV-14,44,"['drama', 'romance']",['US'],4.0,7.4
999,999,ts87466,Demon Slayer: Kimetsu no Yaiba,2019,TV-MA,25,"['scifi', 'action', 'animation', 'horror', 'fantasy', 'thriller']",['JP'],3.0,8.7
1000,1000,ts88361,"Love, Death & Robots",2019,TV-MA,13,"['scifi', 'animation', 'thriller', 'horror', 'comedy', 'fantasy', 'drama', 'action']",['US'],3.0,8.4
1001,1001,ts87248,In the Dark,2019,TV-14,41,"['drama', 'comedy', 'action', 'crime', 'horror']",['US'],4.0,7.5
1002,1002,ts90311,Vinland Saga,2019,TV-MA,24,"['animation', 'action', 'drama', 'war', 'history']",['JP'],2.0,8.8
1003,1003,ts80962,Tuca & Bertie,2019,TV-MA,24,"['comedy', 'animation']",['US'],3.0,7.3
1004,1004,ts86497,Russian Doll,2019,TV-MA,28,"['comedy', 'drama']",['US'],2.0,7.8
1005,1005,ts254656,Jurassic World: Camp Cretaceous,2020,TV-PG,24,"['action', 'animation', 'scifi', 'family']",['US'],5.0,7.5
1006,1006,ts57327,The Witcher,2019,TV-MA,58,"['scifi', 'action', 'horror', 'drama', 'fantasy']",['US'],2.0,8.2
1007,1007,ts216679,Bridgerton,2020,TV-MA,62,"['drama', 'history', 'romance']",['US'],4.0,7.3
1008,1008,ts237109,Control Z,2020,TV-MA,38,"['drama', 'thriller']",['MX'],3.0,6.9
1009,1009,ts81007,After Life,2019,TV-MA,28,"['comedy', 'drama']",['GB'],3.0,8.4
1010,1010,ts86912,Surviving R. Kelly,2019,TV-14,59,"['documentation', 'crime', 'music']",['US'],2.0,7.5
1011,1011,ts252505,Are You Afraid of the Dark?,2019,TV-PG,42,"['thriller', 'horror', 'family', 'drama', 'fantasy']",['US'],3.0,7.0
1012,1012,ts191559,The UnXplained,2019,TV-14,42,['documentation'],['US'],4.0,7.1
1013,1013,ts89259,The Queen's Gambit,2020,TV-MA,56,"['drama', 'sport']",['US'],1.0,8.6
1014,1014,ts83555,"Roswell, New Mexico",2019,TV-14,41,"['scifi', 'drama', 'romance']",['US'],4.0,6.1
1015,1015,ts82915,Sex Education,2019,TV-MA,52,"['drama', 'comedy']",['GB'],4.0,8.3
1016,1016,ts82914,Dead to Me,2019,TV-MA,31,"['thriller', 'crime', 'drama', 'comedy']",['US'],2.0,8.0
1017,1017,ts215046,Capitani,2019,TV-MA,29,"['crime', 'drama', 'thriller']",['LU'],2.0,6.6
1018,1018,ts90234,I Think You Should Leave with Tim Robinson,2019,TV-MA,16,['comedy'],['US'],3.0,7.9
1019,1019,ts88613,Formula 1: Drive to Survive,2019,TV-MA,38,"['documentation', 'sport']",['GB'],6.0,8.6
1020,1020,ts81120,The Last Dance,2020,TV-MA,50,"['documentation', 'history', 'sport']",['US'],1.0,9.1
1021,1021,ts87953,Locke & Key,2020,TV-14,48,"['drama', 'thriller', 'scifi', 'horror', 'fantasy']",['US'],3.0,7.4
1022,1022,ts235655,Outer Banks,2020,TV-MA,49,"['thriller', 'action', 'drama', 'romance', 'crime']",['US'],2.0,7.5
1023,1023,ts84146,Emily in Paris,2020,TV-MA,29,"['drama', 'comedy', 'romance']",['US'],2.0,6.9
1024,1024,ts221904,Unbelievable,2019,TV-MA,48,"['drama', 'crime']",['US'],1.0,8.4
1025,1025,ts55762,Kingdom,2019,TV-MA,48,"['action', 'scifi', 'thriller', 'history', 'drama', 'horror']",['KR'],2.0,8.3
1026,1026,ts100116,Blown Away,2019,TV-PG,26,"['reality', 'comedy', 'history', 'documentation']",['CA'],3.0,7.1
1027,1027,ts219101,Marianne,2019,TV-MA,45,"['thriller', 'drama', 'horror']",['FR'],1.0,7.4
1028,1028,ts87453,Space Force,2020,TV-MA,30,['comedy'],['US'],2.0,6.7
1029,1029,ts222988,Love on the Spectrum,2019,TV-14,42,"['reality', 'romance', 'documentation']",['AU'],2.0,8.6
1030,1030,ts235758,Never Have I Ever,2020,TV-14,28,"['comedy', 'drama']",['US'],4.0,7.8
1031,1031,ts224901,The Stranger,2020,TV-MA,45,"['thriller', 'crime', 'drama']",['GB'],1.0,7.3
1032,1032,ts84633,The Promised Neverland,2019,TV-MA,23,"['animation', 'thriller', 'scifi', 'action', 'drama', 'horror', 'fantasy']",['JP'],2.0,8.3
1033,1033,ts88379,Dracula,2020,TV-MA,88,"['drama', 'action', 'thriller', 'fantasy', 'horror']",['GB'],1.0,6.8
1034,1034,ts249891,The Comey Rule,2020,TV-MA,82,"['war', 'drama']",['US'],1.0,7.4
1035,1035,ts89564,Black Summer,2019,TV-MA,39,"['scifi', 'thriller', 'action', 'drama', 'horror']",['US'],2.0,6.5
1036,1036,ts224303,The Daily Life of the Immortal King,2020,TV-14,19,"['scifi', 'animation', 'comedy', 'action', 'fantasy']",['CN'],2.0,7.2
1037,1037,ts219660,Alice in Borderland,2020,TV-MA,47,"['action', 'drama', 'scifi', 'thriller', 'fantasy']",['JP'],2.0,7.6
1038,1038,ts57213,The Dark Crystal: Age of Resistance,2019,TV-PG,51,"['scifi', 'family', 'animation', 'fantasy', 'horror', 'drama', 'action']","['US', 'GB']",1.0,8.4
1039,1039,ts82913,When They See Us,2019,TV-MA,74,"['drama', 'crime', 'history']",['US'],1.0,8.9
1040,1040,ts221200,The Haunting of Bly Manor,2020,TV-MA,55,"['thriller', 'drama', 'scifi', 'horror']",['US'],1.0,7.3
1041,1041,ts237107,Sweet Magnolias,2020,TV-14,50,"['drama', 'romance']",['US'],2.0,7.3
1042,1042,ts89210,Warrior Nun,2020,TV-MA,43,"['action', 'drama', 'scifi', 'fantasy']",['US'],2.0,6.8
1043,1043,ts223210,Don't F**k with Cats: Hunting an Internet Killer,2019,TV-MA,62,"['documentation', 'crime']",['GB'],1.0,8.0
1044,1044,ts223548,The Midnight Gospel,2020,TV-MA,26,"['comedy', 'animation', 'scifi', 'thriller']",['US'],1.0,
1045,1045,ts107724,The Defeated,2020,TV-MA,55,"['history', 'thriller', 'drama']",['DE'],1.0,7.0
1046,1046,ts90448,The Hateful Eight: Extended Version,2019,TV-MA,53,"['crime', 'thriller', 'western', 'drama']",['US'],1.0,
1047,1047,ts218802,The Family,2019,TV-14,50,"['documentation', 'sport', 'reality']",['US'],1.0,6.4
1048,1048,ts287836,Into the Night,2020,TV-MA,36,"['scifi', 'drama', 'thriller']",['BE'],2.0,7.1
1049,1049,ts225651,Feel Good,2020,TV-MA,25,"['drama', 'comedy', 'romance']",['GB'],2.0,7.5
1050,1050,ts222439,Crash Landing on You,2019,,85,['war'],['KR'],1.0,
1051,1051,ts104401,Ragnarok,2020,TV-MA,47,"['thriller', 'action', 'drama', 'fantasy', 'scifi']",['NO'],2.0,7.5
1052,1052,ts304505,Love Is Blind,2020,TV-MA,54,"['reality', 'romance']",['US'],5.0,6.1
1053,1053,ts103702,Young Wallander,2020,TV-MA,45,"['thriller', 'crime', 'drama']",['GB'],2.0,6.9
1054,1054,ts88577,Hollywood,2020,TV-MA,50,"['drama', 'history']",['US'],1.0,7.5
1055,1055,ts85398,Our Planet,2019,TV-G,50,['documentation'],['GB'],1.0,9.3
1056,1056,ts91039,The Chef Show,2019,TV-MA,31,['documentation'],['US'],2.0,8.2
1057,1057,ts257301,Big Timber,2020,,48,['reality'],['CA'],2.0,6.6
1058,1058,ts95997,Raising Dion,2019,TV-G,43,"['scifi', 'drama']",['US'],2.0,7.1
1059,1059,ts223530,Sweet Home,2020,TV-MA,52,"['drama', 'scifi']",['KR'],1.0,
1060,1060,ts82912,Ratched,2020,TV-MA,54,"['drama', 'history', 'thriller', 'crime']",['US'],2.0,7.2
1061,1061,ts84663,The Politician,2019,TV-14,43,"['comedy', 'drama']",['US'],2.0,7.5
1062,1062,ts242210,The Cursed,2020,TV-MA,62,"['thriller', 'scifi', 'drama', 'fantasy']",['KR'],1.0,7.1
1063,1063,ts221016,Top Boy,2019,TV-MA,53,"['drama', 'crime']",['GB'],3.0,
1064,1064,ts221749,Dorohedoro,2020,TV-MA,25,"['scifi', 'action', 'comedy', 'fantasy', 'horror', 'animation']",['JP'],1.0,8.1
1065,1065,ts86165,The Society,2019,TV-MA,56,"['drama', 'scifi', 'thriller']",['US'],1.0,7.0
1066,1066,ts225522,Unorthodox,2020,TV-MA,54,['drama'],['DE'],1.0,8.0
1067,1067,ts116814,The Twelve,2019,TV-MA,48,"['thriller', 'drama']",['BE'],1.0,7.4
1068,1068,ts246072,Barbarians,2020,TV-MA,47,"['drama', 'action', 'history']",['DE'],1.0,7.2
1069,1069,ts218569,The Movies That Made Us,2019,TV-PG,47,"['documentation', 'family', 'history']",['US'],3.0,7.6
1070,1070,ts235672,She,2020,,40,"['drama', 'crime']",['IN'],2.0,
1071,1071,ts84661,Cursed,2020,TV-MA,55,"['action', 'scifi', 'fantasy', 'drama']",['US'],1.0,5.8
1072,1072,ts220751,Lego Jurassic World: Legend of Isla Nublar,2019,TV-PG,22,"['comedy', 'family', 'scifi', 'animation', 'action']",['CA'],1.0,6.7
1073,1073,ts83082,Living with Yourself,2019,TV-MA,26,"['drama', 'scifi', 'comedy']",['US'],2.0,7.2
1074,1074,ts113842,Giri/Haji,2019,TV-MA,58,"['drama', 'thriller', 'crime']",['GB'],1.0,7.8
1075,1075,ts129445,The Spy,2019,TV-MA,53,"['drama', 'history']",['FR'],1.0,7.9
1076,1076,ts241486,Pokémon Journeys: The Series,2020,TV-PG,22,"['animation', 'action', 'scifi', 'comedy', 'family', 'fantasy']",['JP'],1.0,6.9
1077,1077,ts237560,Jeffrey Epstein: Filthy Rich,2020,TV-MA,57,"['documentation', 'crime']",['US'],1.0,7.1
1078,1078,ts269397,Bogdan Boner: Egzorcysta,2020,TV-MA,12,"['animation', 'comedy']",['PL'],2.0,7.3
1079,1079,ts105825,The Valhalla Murders,2019,TV-MA,47,"['crime', 'drama', 'thriller', 'scifi']",['IS'],1.0,7.1
1080,1080,ts113506,The Last Czars,2019,TV-MA,45,"['romance', 'documentation', 'drama', 'history', 'war']",['GB'],1.0,7.3
1081,1081,ts89339,Selling Sunset,2019,TV-MA,36,['reality'],['US'],5.0,6.4
1082,1082,ts88909,Glow Up: Britain's Next Make-Up Star,2019,TV-14,54,['reality'],['GB'],4.0,6.8
1083,1083,ts103133,I Am Not Okay with This,2020,TV-MA,21,"['drama', 'fantasy', 'scifi', 'comedy']",['US'],1.0,7.5
1084,1084,ts83491,WHAT / IF,2019,TV-MA,54,"['drama', 'thriller', 'romance']",['US'],1.0,6.3
1085,1085,ts281928,Unsolved Mysteries,2020,TV-MA,49,"['documentation', 'drama', 'thriller', 'crime']",['US'],2.0,7.3
1086,1086,ts223981,Cheer,2020,TV-MA,56,"['documentation', 'sport', 'reality']",['US'],2.0,8.1
1087,1087,ts89014,DC Super Hero Girls,2019,TV-PG,10,"['scifi', 'animation', 'family', 'action', 'comedy', 'fantasy', 'drama']",['US'],2.0,7.1
1088,1088,ts83657,The Order,2019,TV-MA,48,"['scifi', 'drama', 'thriller', 'fantasy', 'horror']",['US'],2.0,6.7
1089,1089,ts250997,Down to Earth with Zac Efron,2020,TV-PG,39,"['documentation', 'history', 'reality']",['US'],1.0,8.0
1090,1090,ts215012,Kipo and the Age of Wonderbeasts,2020,TV-Y7,23,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",['US'],3.0,8.3
1091,1091,ts103329,Ghost in the Shell: SAC_2045,2020,TV-14,25,"['scifi', 'action', 'animation', 'crime', 'drama', 'thriller']",['JP'],2.0,6.2
1092,1092,ts215683,The Untamed,2019,TV-14,44,"['action', 'drama', 'thriller', 'romance', 'comedy', 'fantasy', 'horror']",['CN'],1.0,8.8
1093,1093,ts236531,Too Hot to Handle,2020,TV-MA,42,"['reality', 'romance']",['US'],3.0,4.6
1094,1094,ts80709,Another Life,2019,TV-MA,42,"['scifi', 'drama', 'thriller']",['US'],2.0,5.2
1095,1095,ts256007,Love & Anarchy,2020,TV-MA,31,"['comedy', 'drama', 'romance']",['SE'],2.0,7.4
1096,1096,ts86908,L.A.'s Finest,2019,TV-14,47,"['crime', 'drama', 'action', 'comedy', 'thriller']",['US'],2.0,6.1
1097,1097,ts105441,Greatest Events of WWII in Colour,2019,,50,"['documentation', 'history', 'war']",['GB'],1.0,8.7
1098,1098,ts227305,Tiger King,2020,TV-MA,44,"['documentation', 'crime']",['US'],2.0,7.5
1099,1099,ts88469,Undercover,2019,TV-MA,49,"['drama', 'crime', 'thriller']",['BE'],3.0,7.8
1100,1100,ts284800,Criminal: UK,2019,TV-MA,44,"['crime', 'drama', 'thriller']",['GB'],2.0,7.6
1101,1101,ts88262,Traitors,2019,TV-MA,51,"['war', 'drama', 'thriller', 'history']",['GB'],1.0,6.6
1102,1102,ts286390,Merli: Dare to Know,2019,TV-MA,48,"['comedy', 'drama']",['ES'],2.0,7.6
1103,1103,ts224907,Backstreet Rookie,2020,TV-14,62,"['drama', 'comedy', 'romance', 'action']",['KR'],1.0,7.4
1104,1104,ts161737,Dare Me,2019,TV-MA,43,"['thriller', 'crime', 'drama', 'reality']",['US'],1.0,6.6
1105,1105,ts225867,The English Game,2020,TV-14,48,['drama'],['GB'],1.0,
1106,1106,ts187541,Hotel Del Luna,2019,TV-14,80,"['romance', 'action', 'comedy', 'drama', 'fantasy', 'horror', 'scifi']",['KR'],1.0,8.2
1107,1107,ts88283,Wu Assassins,2019,TV-MA,44,"['scifi', 'action', 'crime', 'drama', 'fantasy']",['US'],1.0,6.4
1108,1108,ts215341,The Gentlemen's League,2019,TV-G,98,['reality'],['KR'],2.0,
1109,1109,ts105047,To the Lake,2019,TV-MA,51,"['thriller', 'drama', 'scifi']",['RU'],2.0,7.2
1110,1110,ts215691,Teenage Bounty Hunters,2020,TV-MA,49,"['comedy', 'drama', 'action', 'crime']",['US'],1.0,7.6
1111,1111,ts90729,Away,2020,TV-14,50,"['drama', 'scifi', 'romance']",['US'],1.0,6.6
1112,1112,ts242820,Floor is Lava,2020,TV-Y7,31,['reality'],['US'],2.0,5.3
1113,1113,ts288350,Julie and the Phantoms,2020,TV-G,2,"['scifi', 'fantasy', 'music', 'comedy', 'drama', 'family', 'documentation']",['US'],1.0,8.4
1114,1114,ts89744,How to Sell Drugs Online (Fast),2019,TV-MA,32,"['comedy', 'crime', 'drama', 'romance']",['DE'],3.0,7.9
1115,1115,ts82361,Ultraman,2019,TV-14,24,"['animation', 'action', 'scifi', 'fantasy', 'drama']",['JP'],3.0,6.8
1116,1116,ts250801,Dark Desire,2020,TV-MA,34,"['thriller', 'drama']",['MX'],2.0,6.5
1117,1117,ts223986,The Circle,2020,TV-MA,52,['reality'],['US'],5.0,7.2
1118,1118,ts216522,BEASTARS,2019,TV-MA,23,"['animation', 'drama', 'crime', 'fantasy', 'romance', 'thriller']",['JP'],2.0,7.7
1119,1119,ts82851,Messiah,2020,TV-MA,45,"['drama', 'thriller']",['US'],1.0,7.6
1120,1120,ts252758,Get Organized with The Home Edit,2020,TV-PG,42,['reality'],['US'],2.0,5.4
1121,1121,ts84993,Daybreak,2019,TV-MA,47,"['scifi', 'drama', 'fantasy', 'horror', 'action', 'comedy', 'thriller']",['US'],1.0,6.6
1122,1122,ts224859,The Pharmacist,2020,TV-MA,54,"['documentation', 'crime']",['US'],1.0,7.7
1123,1123,ts255427,Blood of Zeus,2020,TV-MA,31,"['scifi', 'animation', 'action']",['US'],1.0,
1124,1124,ts269690,Schulz Saves America,2020,TV-MA,17,['comedy'],['US'],1.0,7.3
1125,1125,ts88699,Northern Rescue,2019,TV-14,44,"['drama', 'family']",['CA'],1.0,6.9
1126,1126,ts223240,Itaewon Class,2020,TV-MA,70,"['drama', 'romance']",['KR'],1.0,8.2
1127,1127,ts88151,Quicksand,2019,TV-MA,46,"['drama', 'crime', 'thriller']",['SE'],1.0,7.5
1128,1128,ts225101,Start-Up,2020,TV-14,80,"['drama', 'comedy', 'romance']",['KR'],1.0,8.1
1129,1129,ts79695,Sintonia,2019,TV-MA,44,"['drama', 'crime', 'music']",['BR'],3.0,6.6
1130,1130,ts223404,It's Okay to Not Be Okay,2020,TV-MA,76,"['drama', 'comedy', 'romance']",['KR'],1.0,8.6
1131,1131,ts89075,Her Private Life,2019,TV-14,75,"['comedy', 'drama', 'romance']",['KR'],2.0,7.7
1132,1132,ts268799,Equinox,2020,,46,"['scifi', 'drama']",['DK'],1.0,
1133,1133,ts237499,The Woods,2020,TV-MA,51,"['drama', 'thriller']",['PL'],1.0,
1134,1134,ts236747,Middleditch & Schwartz,2020,TV-MA,51,['comedy'],['US'],1.0,8.6
1135,1135,ts90019,Bonding,2019,TV-MA,17,"['drama', 'comedy']",['US'],2.0,7.1
1136,1136,ts87364,Conversations with a Killer: The Ted Bundy Tapes,2019,TV-MA,59,"['documentation', 'crime', 'history']",['US'],1.0,7.8
1137,1137,ts250912,Fear City: New York vs The Mafia,2020,TV-MA,52,"['crime', 'documentation']",['US'],1.0,7.1
1138,1138,ts219162,Inside Bill's Brain: Decoding Bill Gates,2019,TV-14,53,['documentation'],['US'],1.0,7.9
1139,1139,ts268560,The Uncanny Counter,2020,TV-14,64,"['drama', 'thriller', 'action', 'fantasy', 'horror']",['KR'],1.0,8.1
1140,1140,ts306090,GREAT PRETENDER,2020,TV-MA,23,"['drama', 'action', 'animation', 'comedy', 'crime']",['JP'],1.0,7.9
1141,1141,ts105542,The Baker and the Beauty,2020,TV-14,32,"['comedy', 'drama', 'romance']",['US'],1.0,7.3
1142,1142,ts83107,V Wars,2019,TV-MA,42,"['scifi', 'drama', 'horror']",['US'],1.0,6.0
1143,1143,ts251782,High Score,2020,TV-14,42,"['documentation', 'history']",['US'],1.0,7.4
1144,1144,ts88721,Special,2019,TV-MA,22,"['comedy', 'drama']",['US'],2.0,7.6
1145,1145,ts89347,Street Food,2019,TV-G,31,['documentation'],['US'],2.0,7.9
1146,1146,ts236091,Oh My Baby,2020,TV-14,68,"['comedy', 'family', 'drama', 'romance']",['KR'],1.0,7.2
1147,1147,ts89747,High Seas,2019,TV-MA,42,"['crime', 'drama', 'comedy']",['ES'],4.0,6.8
1148,1148,ts81646,Chambers,2019,TV-MA,44,"['drama', 'thriller', 'fantasy', 'horror']",['US'],1.0,6.4
1149,1149,ts108392,The Letter for the King,2020,TV-PG,47,"['action', 'family', 'fantasy', 'scifi']",['GB'],1.0,5.9
1150,1150,ts236685,Lies and Deceit,2020,,49,['thriller'],['ES'],1.0,
1151,1151,ts227385,Transformers: War for Cybertron: Siege,2020,TV-14,19,"['scifi', 'action', 'animation']",['US'],3.0,
1152,1152,ts222455,The Devil Next Door,2019,TV-MA,46,"['crime', 'documentation', 'history']","['US', 'IL']",1.0,7.6
1153,1153,ts106536,White Lines,2020,TV-MA,55,"['drama', 'thriller', 'crime']",['GB'],1.0,6.6
1154,1154,ts84586,Spinning Out,2020,TV-MA,49,"['drama', 'sport']",['US'],1.0,7.6
1155,1155,ts89251,Tales of the City,2019,TV-MA,56,['drama'],['US'],1.0,7.4
1156,1156,ts90937,Stateless,2020,TV-14,53,['drama'],['AU'],1.0,7.5
1157,1157,ts86978,Power Rangers Beast Morphers,2019,TV-Y7,22,"['action', 'animation', 'scifi', 'thriller', 'comedy', 'drama', 'fantasy']",['ES'],2.0,6.5
1158,1158,ts87471,Darwin's Game,2020,TV-14,25,"['action', 'scifi', 'animation', 'thriller', 'drama']",['JP'],1.0,7.2
1159,1159,ts86946,Osmosis,2019,TV-MA,42,"['drama', 'scifi', 'romance']",['FR'],1.0,5.7
1160,1160,ts86726,Tidying Up with Marie Kondo,2019,TV-PG,40,['reality'],['US'],1.0,6.6
1161,1161,ts243036,Selena: The Series,2020,TV-PG,38,"['drama', 'music']",['US'],2.0,6.9
1162,1162,ts271247,LEGO City Adventures,2019,TV-Y7,13,"['animation', 'action', 'comedy', 'family']",['US'],4.0,6.7
1163,1163,ts255926,Dash & Lily,2020,TV-14,25,"['drama', 'comedy', 'romance']",['US'],1.0,7.5
1164,1164,ts76382,Carmen Sandiego,2019,TV-Y7,25,"['animation', 'action', 'thriller', 'family']",['US'],4.0,7.9
1165,1165,ts89282,Toy Boy,2019,TV-MA,61,"['drama', 'thriller', 'crime', 'action']",['ES'],2.0,6.5
1166,1166,ts321758,Vagabond,2019,TV-MA,63,"['drama', 'thriller', 'romance', 'action']",['KR'],1.0,8.2
1167,1167,ts256309,Aunty Donna's Big Ol House of Fun,2020,TV-MA,20,['comedy'],['AU'],1.0,7.9
1168,1168,ts219080,Caliphate,2020,TV-MA,48,"['drama', 'war', 'thriller', 'crime']",['SE'],1.0,8.2
1169,1169,ts256764,Heaven Official's Blessing,2020,TV-14,24,"['scifi', 'drama', 'action', 'animation']","['CN', 'US']",1.0,8.2
1170,1170,ts251157,Wizards: Tales of Arcadia,2020,TV-Y7,24,"['action', 'comedy', 'scifi', 'animation']",['US'],1.0,
1171,1171,ts223308,Astronomy Club: The Sketch Show,2019,TV-MA,20,['comedy'],['US'],1.0,6.9
1172,1172,ts215178,Grand Army,2020,TV-MA,52,['drama'],['US'],1.0,7.4
1173,1173,ts213820,Next in Fashion,2020,TV-14,50,['reality'],['US'],1.0,7.3
1174,1174,ts89326,Persona,2019,TV-MA,22,['drama'],['KR'],2.0,6.6
1175,1175,ts223759,Killer Inside: The Mind of Aaron Hernandez,2020,TV-MA,67,"['documentation', 'crime', 'sport']",['US'],1.0,7.4
1176,1176,ts192440,Garth Brooks: The Road I'm On,2019,TV-PG,86,"['documentation', 'reality']",['US'],1.0,7.4
1177,1177,ts225912,Biohackers,2020,TV-MA,42,"['drama', 'scifi', 'action', 'thriller']",['DE'],2.0,6.8
1178,1178,ts93066,The I-Land,2019,TV-MA,40,"['drama', 'scifi', 'reality']",['US'],1.0,4.6
1179,1179,ts219561,"The Mind, Explained",2019,TV-14,22,['documentation'],['US'],2.0,8.0
1180,1180,ts85480,Carole & Tuesday,2019,TV-PG,24,"['scifi', 'drama', 'animation', 'music']",['JP'],1.0,7.8
1181,1181,ts89958,Arthdal Chronicles,2019,,80,"['drama', 'action', 'fantasy', 'history', 'romance']",['KR'],3.0,8.3
1182,1182,ts88485,Green Eggs and Ham,2019,TV-Y7,28,"['animation', 'comedy', 'action', 'family', 'drama', 'fantasy', 'romance']",['US'],2.0,8.1
