Unnamed: 0,id,title,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,,history,sport,war,horror,romance,crime,reality,music,comedy,thriller,european,family,fantasy,western,animation,documentation,scifi,drama,action
56,ts22099,The Spectacular Spider-Man,2008,TV-Y7,22,"['action', 'animation', 'family', 'scifi', 'comedy']",['US'],2.0,8.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
57,ts21464,Zoey 101,2005,TV-G,25,"['drama', 'comedy', 'family', 'romance']",['US'],4.0,6.1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
58,ts11313,DEATH NOTE,2006,TV-14,24,"['animation', 'thriller', 'scifi', 'drama', 'fantasy', 'crime']",['JP'],1.0,9.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0
59,ts21247,The Vampire Diaries,2009,TV-14,42,"['drama', 'scifi', 'horror', 'romance', 'thriller', 'fantasy']",['US'],8.0,7.7,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
60,ts20305,Naruto,2002,TV-PG,23,"['animation', 'action', 'scifi', 'comedy', 'fantasy', 'thriller']",['JP'],6.0,8.4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
61,ts21511,My Little Pony: Friendship Is Magic,2010,TV-Y7,22,"['comedy', 'scifi', 'animation', 'fantasy', 'family', 'drama', 'music']","['CA', 'US']",9.0,7.6,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0
62,ts17942,Chappelle's Show,2003,TV-14,21,"['comedy', 'music']",['US'],3.0,8.8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
63,ts30311,Victorious,2010,TV-G,25,"['comedy', 'family', 'drama', 'music', 'romance', 'sport']",['US'],4.0,6.9,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
64,ts22267,Trailer Park Boys,2001,TV-MA,25,"['comedy', 'crime']",['CA'],12.0,8.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
65,ts2230,America's Next Top Model,2003,TV-14,44,['reality'],['US'],24.0,5.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66,ts19036,The Fairly OddParents,2001,TV-Y7,23,"['comedy', 'scifi', 'animation', 'family', 'fantasy']","['CA', 'US']",10.0,7.2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
67,ts22456,Ned's Declassified School Survival Guide,2004,TV-G,25,"['family', 'comedy']",['US'],3.0,7.4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
68,ts22018,iCarly,2007,TV-G,26,"['comedy', 'family', 'romance']",['US'],6.0,6.7,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
69,ts21197,Merlin,2008,TV-PG,44,"['action', 'drama', 'scifi', 'fantasy', 'european']",['GB'],5.0,7.9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
70,ts21544,Transformers: Prime,2010,TV-Y7,22,"['action', 'animation', 'comedy', 'drama', 'family', 'scifi']",['US'],4.0,7.9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1
71,ts31263,The Mole,2001,TV-14,47,['reality'],"['BE', 'US']",5.0,7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72,ts30313,Offspring,2010,,44,"['drama', 'comedy']",['AU'],7.0,8.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
73,ts12787,Code Geass: Lelouch of the Rebellion,2006,TV-14,24,"['scifi', 'action', 'animation', 'drama', 'war', 'thriller']",['JP'],3.0,8.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
74,ts35155,Gurren Lagann,2007,TV-14,24,"['action', 'scifi', 'animation', 'comedy', 'drama']",['JP'],1.0,8.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
75,ts15986,Dead Set,2008,TV-MA,141,"['scifi', 'reality', 'thriller', 'comedy', 'drama', 'horror', 'european']",['GB'],1.0,7.6,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0
76,ts22318,Winx Club,2004,TV-G,23,"['animation', 'action', 'comedy', 'family', 'fantasy', 'thriller', 'european']",['IT'],8.0,6.2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1
77,ts30356,Octonauts,2010,TV-Y,15,"['action', 'animation', 'comedy', 'family']",['GB'],7.0,7.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
78,ts32186,Sonic X,2003,TV-Y7,21,"['family', 'animation', 'action', 'comedy', 'drama', 'thriller', 'fantasy', 'scifi']",['JP'],3.0,6.2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1
79,ts21706,H2O: Just Add Water,2006,TV-PG,25,"['scifi', 'drama', 'family', 'fantasy']",['AU'],3.0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
80,ts24028,Still Game,2002,TV-14,29,"['comedy', 'european']",['GB'],9.0,8.9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
81,ts21740,Black Butler,2008,TV-MA,25,"['scifi', 'animation', 'drama', 'thriller', 'comedy', 'fantasy', 'action', 'horror', 'crime']",['JP'],3.0,8.2,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1
82,ts687,The 4400,2004,TV-14,44,"['drama', 'scifi', 'thriller']",['US'],4.0,7.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
83,ts31514,Strawberry Shortcake,2003,TV-Y,23,"['animation', 'family']",['US'],4.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
84,ts33559,Shaun the Sheep,2007,TV-G,7,"['animation', 'comedy', 'family', 'european']",['GB'],6.0,8.1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
85,ts26322,Toradora!,2008,TV-14,30,"['animation', 'comedy', 'drama', 'romance']",['JP'],2.0,8.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
86,ts12815,Big Time Rush,2009,TV-G,25,"['family', 'comedy']",['US'],4.0,6.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
87,ts23752,Midnight Diner,2009,TV-MA,27,"['drama', 'comedy']",['JP'],5.0,8.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
88,ts21421,Pocoyo,2005,TV-G,11,"['animation', 'family', 'comedy', 'european']","['GB', 'ES']",4.0,3.9,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
89,ts22005,Total Drama Island,2007,TV-PG,23,"['war', 'reality', 'animation', 'action', 'comedy', 'drama', 'family']",['CA'],6.0,7.3,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1
90,ts20398,Kath & Kim,2002,,24,['comedy'],['AU'],4.0,8.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91,ts98340,Metallica: Some Kind of Monster,2004,TV-MA,84,['western'],"['CA', 'US']",1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,ts20544,Ouran High School Host Club,2006,TV-14,23,"['comedy', 'drama', 'animation', 'romance']",['JP'],1.0,8.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
93,ts23835,Masha and the Bear,2009,TV-Y,7,"['family', 'action', 'animation', 'comedy']",['RU'],5.0,7.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
94,ts30288,Mobile Suit Gundam Unicorn,2010,TV-14,36,"['scifi', 'animation', 'action', 'drama', 'war']",['JP'],2.0,7.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
95,ts38159,Wakfu,2008,TV-Y7,22,"['action', 'scifi', 'family', 'fantasy', 'animation', 'european']",['FR'],3.0,8.1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1
96,ts25765,Vampire Knight,2008,TV-14,25,"['animation', 'drama', 'action', 'scifi', 'thriller', 'fantasy', 'horror', 'romance']",['JP'],2.0,7.3,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1
97,ts21688,Boys Over Flowers,2009,TV-14,64,"['comedy', 'drama', 'romance']",['KR'],1.0,7.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
98,ts20535,The Garfield Show,2009,TV-G,17,"['animation', 'comedy', 'family', 'european']",['US'],5.0,5.4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
99,ts1893,Ben & Holly's Little Kingdom,2009,TV-G,14,"['animation', 'comedy', 'family', 'fantasy', 'european']",['GB'],3.0,7.4,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0
100,ts12701,Code Lyoko,2003,TV-G,24,"['action', 'animation', 'comedy', 'thriller', 'scifi', 'family', 'romance', 'fantasy']",['FR'],5.0,7.3,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1
101,ts121176,DreamWorks Shrek's Swamp Stories,2010,TV-PG,24,"['comedy', 'family', 'fantasy', 'horror', 'music', 'animation', 'scifi']",['US'],1.0,6.5,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0
102,ts20526,The Game,2006,TV-14,22,"['drama', 'comedy', 'romance', 'sport']",['US'],10.0,6.6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
103,ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),2009,TV-MA,55,"['comedy', 'documentation']",['US'],1.0,8.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
104,ts31593,Pororo the Little Penguin,2003,,9,"['scifi', 'family', 'animation', 'action']",['KR'],7.0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
105,ts27459,The Legend of Bruce Lee,2008,,45,"['action', 'drama']",['CN'],1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
106,ts3666,Den-noh Coil,2007,TV-Y7,25,"['scifi', 'animation', 'comedy', 'drama']",['JP'],1.0,7.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
107,ts42914,Zig and Sharko,2010,,9,"['comedy', 'romance', 'action', 'animation', 'family', 'fantasy', 'european']",['FR'],3.0,6.8,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1
108,ts21967,Johnny Test,2005,TV-Y7,18,"['animation', 'comedy', 'drama', 'family', 'scifi', 'action']","['CA', 'US']",6.0,5.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1
109,ts14102,Bo on the Go!,2007,,22,['animation'],['CA'],4.0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110,ts20358,Half & Half,2002,TV-14,21,['comedy'],['US'],4.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111,ts74931,Kung Fu Panda Awesome Secrets,2008,TV-PG,32,"['action', 'animation', 'comedy', 'family']",['US'],1.0,7.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
112,ts17028,Dinosaur King,2007,,20,"['action', 'animation', 'scifi', 'comedy', 'family', 'western']",['JP'],2.0,5.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1
113,ts67595,El Escamoso,2001,TV-14,48,"['drama', 'comedy']",['CO'],1.0,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
114,ts52849,Horrid Henry,2006,,13,"['animation', 'comedy', 'family', 'music', 'fantasy', 'european']",['GB'],5.0,6.3,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0
115,ts72322,The Mafia Dolls,2009,TV-14,43,"['drama', 'action']",['CO'],2.0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
116,ts63295,Vientos de agua,2006,TV-MA,73,['drama'],"['AR', 'ES']",1.0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117,ts23319,Timmy Time,2009,TV-Y,14,"['animation', 'comedy', 'family', 'fantasy', 'european']",['GB'],3.0,6.9,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0
118,ts21695,Iris,2009,TV-14,61,"['action', 'drama', 'comedy', 'reality', 'romance', 'thriller']",['KR'],2.0,7.8,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1
119,ts56589,Tayo the Little Bus,2010,TV-Y,11,"['animation', 'comedy', 'family']",['KR'],6.0,5.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
120,ts21664,One on One,2001,TV-14,20,['comedy'],['US'],5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121,ts37200,Trotro,2004,TV-G,3,"['animation', 'family', 'european']",['FR'],2.0,6.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
122,ts98353,DreamWorks Spooky Stories,2009,TV-PG,26,['animation'],['US'],1.0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,ts44663,Oscar's Oasis,2010,TV-Y,9,"['animation', 'comedy', 'european']",['FR'],1.0,7.4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
124,ts98316,Edge of the Universe,2002,TV-G,49,['documentation'],['GB'],1.0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125,ts98252,Dreamworks Happy Holidays from Madagascar,2005,TV-PG,31,"['animation', 'comedy', 'family']",['US'],1.0,6.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
126,ts13411,Cocaine,2005,TV-14,49,"['documentation', 'european']",['US'],1.0,7.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
127,ts1464,The Cartel,2008,TV-MA,44,"['action', 'drama', 'crime', 'thriller', 'comedy']",['CO'],2.0,8.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
128,ts34414,Nuevo Rico Nuevo Pobre,2007,TV-MA,44,['comedy'],['CO'],1.0,7.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129,ts29199,Monty Python's Personal Best,2006,TV-PG,56,"['comedy', 'animation']","['US', 'GB']",1.0,7.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
130,ts18653,Chhota Bheem,2008,,22,"['animation', 'action', 'comedy']",['IN'],12.0,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
131,ts4866,Fated to Love You,2008,TV-G,67,"['comedy', 'family', 'drama', 'romance']",['TW'],1.0,7.4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
132,ts137477,Behind Enemy Lines,2001,TV-14,49,['drama'],['US'],1.0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
133,ts19384,A Lion in the House,2006,TV-14,190,['documentation'],['US'],1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
134,ts204466,Pecados capitales,2002,TV-MA,0,"['romance', 'comedy', 'drama']",['CO'],1.0,8.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
135,ts74928,Einsatzgruppen: The Nazi Death Squads,2009,TV-14,44,"['documentation', 'history', 'war', 'european']",['FR'],1.0,7.6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
136,ts40702,The Ultimatum,2009,TV-14,44,"['drama', 'family']",['SG'],1.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
137,ts44053,The Qin Empire,2009,TV-MA,46,['war'],['CN'],3.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,ts4924,At Dolphin Bay,2003,TV-14,59,"['drama', 'comedy', 'romance']",['TW'],1.0,6.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
139,ts178360,El cartel 2 - La guerra total,2010,TV-MA,44,"['horror', 'thriller', 'war', 'action', 'crime']",['CO'],1.0,6.7,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
140,ts56595,Cocomong,2008,TV-Y,13,['animation'],[],4.0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
141,ts160526,Khawatir,2005,TV-14,19,['reality'],[],11.0,9.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142,ts12444,The Fierce Wife,2010,TV-MA,59,['drama'],['TW'],1.0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
143,ts95855,Wedding Planner,2002,TV-14,30,['drama'],[],1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,ts39604,The Hospital,2006,TV-14,48,['drama'],['TW'],1.0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,ts1413,Autumn's Concerto,2009,TV-14,58,"['drama', 'family', 'romance']",['TW'],1.0,7.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
146,ts8614,Breakout,2010,TV-14,44,"['drama', 'action']",['SG'],1.0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
147,ts188031,Pink Zone,2007,,0,"['drama', 'romance', 'comedy']",['MX'],1.0,5.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
148,ts25707,The Little Nyonya,2008,TV-14,44,['drama'],['SG'],1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149,ts23797,Black & White,2009,TV-14,37,"['action', 'comedy', 'sport', 'crime']",['TW'],3.0,7.6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
150,ts70843,The Prince Who Turns into a Frog,2005,TV-14,44,"['drama', 'comedy', 'romance']",['TW'],1.0,6.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
151,ts23353,Together,2009,TV-14,45,"['drama', 'comedy']",['SG'],1.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
152,ts126804,My MVP Valentine,2002,TV-PG,69,['drama'],[],1.0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
153,ts29581,Unriddle,2010,TV-14,44,"['thriller', 'action', 'drama']",['SG'],2.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
154,ts82583,The Family Court,2010,TV-MA,45,['drama'],['SG'],1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,ts124246,Mighty Raju,2010,,20,"['animation', 'action']",['IN'],4.0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
156,ts86241,Le Robe De Mariage Des Cieux,2004,TV-MA,63,[''],[],1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,ts82592,The Truth,2008,TV-14,44,"['thriller', 'drama']",['SG'],1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
158,ts20660,Shameless,2011,TV-MA,54,"['drama', 'comedy']",['US'],11.0,8.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
159,ts21095,Teenage Mutant Ninja Turtles,2012,TV-Y7,24,"['animation', 'scifi', 'action', 'family', 'thriller', 'horror', 'fantasy', 'crime', 'comedy', 'drama']",['US'],5.0,7.8,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1
160,ts20564,New Girl,2011,TV-14,21,"['comedy', 'romance']",['US'],7.0,7.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161,ts8175,Call the Midwife,2012,TV-PG,55,"['family', 'drama', 'history', 'european']",['GB'],11.0,8.5,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
162,ts278,Black Mirror,2011,TV-MA,59,"['drama', 'scifi', 'thriller', 'european']",['GB'],5.0,8.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
163,ts21580,Longmire,2012,TV-14,53,"['drama', 'western', 'crime', 'action']",['US'],6.0,8.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
164,ts32835,Hunter x Hunter,2011,TV-14,23,"['action', 'animation', 'comedy', 'fantasy']",['JP'],3.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
165,ts21599,Ink Master,2012,TV-14,42,['reality'],['US'],13.0,7.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
166,ts27680,Last Tango in Halifax,2012,TV-14,58,"['drama', 'comedy', 'romance', 'european']",['GB'],5.0,8.3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
167,ts20433,JoJo's Bizarre Adventure,2012,TV-MA,24,"['scifi', 'animation', 'action', 'comedy', 'drama', 'fantasy', 'horror', 'thriller']",['JP'],5.0,8.4,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1
168,ts17598,Arrow,2012,TV-14,42,"['action', 'crime', 'drama', 'thriller', 'scifi']",['US'],8.0,7.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1
169,ts20458,Ninjago: Masters of Spinjitzu,2012,TV-Y7,17,"['animation', 'comedy', 'family', 'scifi', 'action', 'fantasy', 'european']","['DK', 'US']",16.0,7.3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1
170,ts20429,Sword Art Online,2012,TV-MA,23,"['scifi', 'action', 'animation', 'drama', 'western', 'fantasy', 'thriller', 'romance', 'comedy']",['JP'],4.0,7.6,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1
171,ts20457,The Legend of Korra,2012,TV-Y7,23,"['animation', 'drama', 'family', 'scifi', 'action', 'fantasy', 'comedy']",['US'],4.0,8.4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1
172,ts6506,The Borgias,2011,TV-MA,51,"['drama', 'crime', 'history', 'romance']","['HU', 'US', 'CA']",3.0,7.9,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
173,ts9794,Comedians in Cars Getting Coffee,2012,TV-14,19,"['comedy', 'animation', 'family']",['US'],11.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
174,ts33338,Top Boy,2011,TV-MA,48,"['drama', 'crime', 'thriller', 'european']",['GB'],2.0,8.4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
175,ts27468,Transformers: Rescue Bots,2012,TV-Y7,22,"['scifi', 'action', 'animation', 'comedy', 'family']",['US'],4.0,6.4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
176,ts20500,Lilyhammer,2012,TV-MA,45,"['comedy', 'crime', 'drama']",['NO'],3.0,7.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
177,ts20556,Teen Mom 2,2011,TV-14,41,"['reality', 'romance', 'documentation', 'comedy']",['US'],11.0,4.5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
178,ts9246,Blue Exorcist,2011,TV-14,25,"['scifi', 'action', 'fantasy', 'horror', 'family', 'animation', 'drama']",['JP'],2.0,7.5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1
179,ts27835,MeatEater,2012,TV-14,22,['documentation'],['US'],10.0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
180,ts20648,X-Men,2011,TV-14,24,"['action', 'scifi']",['JP'],1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
181,ts18551,Cuckoo,2012,TV-14,27,"['comedy', 'drama', 'european']",['GB'],5.0,5.9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
182,ts36647,Rita,2012,TV-MA,40,"['comedy', 'drama', 'european']",['DK'],5.0,8.1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
183,ts81858,Larva,2011,TV-G,2,"['comedy', 'family', 'animation', 'drama', 'horror', 'thriller']",['KR'],5.0,7.1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
184,ts34740,My Babysitter's a Vampire,2011,TV-PG,22,"['scifi', 'action', 'comedy', 'fantasy', 'horror']","['CA', 'US']",2.0,6.9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
185,ts21081,Pablo Escobar: The Drug Lord,2012,TV-14,44,"['crime', 'drama', 'thriller', 'history']",['CO'],1.0,8.4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
186,ts27586,Magi,2012,TV-14,24,"['scifi', 'action', 'animation', 'comedy', 'fantasy']",['JP'],3.0,7.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
187,ts19779,Barbie: Life in the Dreamhouse,2012,TV-Y,6,"['family', 'animation', 'comedy']",['US'],7.0,7.4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
188,ts22249,Kuroko's Basketball,2012,TV-14,24,"['comedy', 'animation', 'sport']",['JP'],3.0,8.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
189,ts34921,Wolverine,2011,TV-14,24,"['scifi', 'animation', 'action']",['JP'],1.0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
190,ts34737,La Reina del Sur,2011,TV-MA,41,"['drama', 'crime', 'action', 'thriller']",['MX'],2.0,8.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
191,ts34151,TIGER & BUNNY,2011,TV-14,25,"['scifi', 'action', 'animation', 'comedy', 'crime']",['JP'],2.0,7.3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
192,ts32460,Inborn Pair,2011,TV-14,43,['drama'],['TW'],1.0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,ts26776,Smile PreCure!,2012,TV-Y7,23,"['action', 'comedy', 'scifi', 'family', 'fantasy', 'animation']",['JP'],2.0,6.2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1
194,ts39093,EastSiders,2012,TV-MA,23,"['comedy', 'drama']",['US'],4.0,6.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
195,ts33349,Robocar Poli,2011,TV-Y,14,"['animation', 'comedy', 'family', 'fantasy']",['KR'],4.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
